OutPut |T+1|;OutPut_class |T+1|
19.94;1
19.89;0
19.85;0
19.82;0
19.8;0
19.8;1
19.73;0
19.91;1
19.98;1
20.04;1
19.86;0
19.9;1
19.97;1
20.06;1
20.01;0
20.02;1
20.01;0
20.14;1
20.07;0
20.12;1
20.02;0
19.98;0
19.96;0
19.9;0
19.91;1
19.85;0
19.86;1
19.89;1
19.83;0
19.91;1
19.78;0
19.65;0
19.73;1
19.77;1
19.7;0
19.55;0
19.55;1
19.56;1
19.55;0
19.56;1
19.65;1
19.73;1
19.54;0
19.67;1
19.85;1
19.75;0
19.91;1
20.32;1
20.47;1
20.54;1
20.74;1
20.75;1
20.73;0
20.75;1
20.75;1
20.74;0
20.79;1
20.83;1
20.89;1
20.86;0
20.74;0
20.81;1
20.78;0
20.77;0
20.85;1
20.91;1
20.95;1
20.92;0
20.92;1
20.85;0
20.8;0
20.8;1
20.8;1
20.72;0
20.71;0
20.75;1
20.74;0
20.64;0
20.76;1
20.64;0
20.75;1
20.85;1
20.8;0
20.8;1
20.85;1
20.8;0
20.9;1
20.93;1
21.01;1
21.07;1
21.01;0
21.05;1
21.01;0
21.04;1
21.03;0
21.03;1
21.03;1
21.09;1
21.12;1
21.16;1
21.11;0
21.06;0
21.14;1
21.22;1
21.3;1
21.32;1
21.41;1
21.29;0
21.38;1
21.34;0
21.46;1
21.47;1
21.56;1
21.47;0
21.28;0
21.29;1
21.36;1
21.38;1
21.37;0
21.38;1
21.41;1
21.43;1
21.37;0
21.43;1
21.46;1
21.43;0
21.42;0
21.48;1
21.48;1
21.43;0
21.46;1
21.37;0
21.39;1
21.49;1
21.68;1
21.72;1
21.84;1
21.69;0
21.79;1
21.67;0
21.64;0
21.74;1
21.75;1
21.65;0
21.63;0
21.62;0
21.53;0
21.42;0
21.47;1
21.48;1
21.51;1
21.48;0
21.48;1
21.47;0
21.5;1
21.46;0
21.37;0
21.45;1
21.5;1
21.55;1
21.58;1
21.51;0
21.52;1
21.57;1
21.62;1
21.71;1
21.72;1
21.78;1
21.98;1
22.06;1
21.93;0
21.71;0
21.69;0
21.77;1
21.78;1
21.71;0
21.56;0
21.51;0
21.48;0
21.5;1
21.58;1
21.58;1
21.51;0
21.56;1
21.62;1
21.63;1
21.65;1
21.66;1
21.64;0
21.71;1
21.75;1
21.82;1
21.83;1
21.79;0
21.84;1
21.84;1
21.88;1
21.92;1
21.95;1
21.93;0
21.84;0
21.83;0
21.94;1
21.92;0
21.89;0
21.99;1
22.09;1
22.19;1
22.13;0
21.75;0
21.74;0
21.72;0
21.68;0
21.68;1
21.68;1
21.63;0
21.58;0
21.55;0
21.6;1
21.62;1
21.73;1
21.9;1
21.93;1
22.0;1
22.07;1
21.96;0
21.96;1
22.0;1
22.05;1
21.93;0
22.08;1
22.05;0
21.98;0
22.16;1
22.01;0
21.97;0
21.86;0
21.68;0
21.51;0
21.66;1
21.42;0
21.48;1
