"DateTime","Series 1"
"2022-04-01 00:00:00",121570.15
"2022-04-04 00:00:00",121279.51
"2022-04-05 00:00:00",118885.15
"2022-04-06 00:00:00",118227.75
"2022-04-07 00:00:00",118862.12
"2022-04-08 00:00:00",118322.26
"2022-04-11 00:00:00",116952.85
"2022-04-12 00:00:00",116146.86
"2022-04-13 00:00:00",116781.96
"2022-04-14 00:00:00",116181.61
"2022-04-18 00:00:00",115687.25
"2022-04-19 00:00:00",115056.66
"2022-04-20 00:00:00",114343.78
"2022-04-22 00:00:00",111077.51
"2022-04-25 00:00:00",110684.95
"2022-04-26 00:00:00",108212.86
"2022-04-27 00:00:00",109349.37
"2022-04-28 00:00:00",109918.97
"2022-04-29 00:00:00",107876.16
"2022-05-02 00:00:00",106638.64
"2022-05-03 00:00:00",106528.09
"2022-05-04 00:00:00",108343.74
"2022-05-05 00:00:00",105304.19
"2022-05-06 00:00:00",105134.73
"2022-05-09 00:00:00",103250.02
"2022-05-10 00:00:00",103109.94
"2022-05-11 00:00:00",104396.9
"2022-05-12 00:00:00",105687.64
"2022-05-13 00:00:00",106924.18
"2022-05-16 00:00:00",108232.74
"2022-05-17 00:00:00",108789.33
"2022-05-18 00:00:00",106247.15
"2022-05-19 00:00:00",107005.22
"2022-05-20 00:00:00",108487.88
"2022-05-23 00:00:00",110345.82
"2022-05-24 00:00:00",110580.79
"2022-05-25 00:00:00",110579
"2022-05-26 00:00:00",111889.88
"2022-05-27 00:00:00",111941.68
"2022-05-30 00:00:00",111032.11
"2022-05-31 00:00:00",111350.51
"2022-06-01 00:00:00",111359.94
"2022-06-02 00:00:00",112392.91
"2022-06-03 00:00:00",111102.32
"2022-06-06 00:00:00",110185.91
"2022-06-07 00:00:00",110069.76
"2022-06-08 00:00:00",108367.67
"2022-06-09 00:00:00",107093.71
"2022-06-10 00:00:00",105481.23
"2022-06-13 00:00:00",102598.18
"2022-06-14 00:00:00",102063.25
"2022-06-15 00:00:00",102806.82
"2022-06-17 00:00:00",99824.94
"2022-06-20 00:00:00",99852.67
"2022-06-21 00:00:00",99684.5
"2022-06-22 00:00:00",99522.32
"2022-06-23 00:00:00",98080.34
"2022-06-24 00:00:00",98672.26
"2022-06-27 00:00:00",100763.6
"2022-06-28 00:00:00",100591.41
"2022-06-29 00:00:00",99621.58
"2022-06-30 00:00:00",98541.95
"2022-07-01 00:00:00",98953.9
"2022-07-04 00:00:00",98608.76
"2022-07-05 00:00:00",98294.64
"2022-07-06 00:00:00",98718.98
"2022-07-07 00:00:00",100729.72
"2022-07-08 00:00:00",100288.94
"2022-07-11 00:00:00",98212.46
"2022-07-12 00:00:00",98271.21
"2022-07-13 00:00:00",97881.16
"2022-07-14 00:00:00",96120.85
"2022-07-15 00:00:00",96551
"2022-07-18 00:00:00",96916.13
"2022-07-19 00:00:00",98244.8
"2022-07-20 00:00:00",98286.83
"2022-07-21 00:00:00",99033.17
"2022-07-22 00:00:00",98924.82
"2022-07-25 00:00:00",100269.85
"2022-07-26 00:00:00",99771.69
"2022-07-27 00:00:00",101437.96
"2022-07-28 00:00:00",102596.66
"2022-07-29 00:00:00",103164.69
"2022-08-01 00:00:00",102225.08
"2022-08-02 00:00:00",103361.7
"2022-08-03 00:00:00",103774.68
"2022-08-04 00:00:00",105892.22
"2022-08-05 00:00:00",106471.92
"2022-08-08 00:00:00",108402.27
"2022-08-09 00:00:00",108651.05
"2022-08-10 00:00:00",110235.76
"2022-08-11 00:00:00",109717.94
"2022-08-12 00:00:00",112764.26
"2022-08-15 00:00:00",113031.98
"2022-08-16 00:00:00",113512.38
"2022-08-17 00:00:00",113707.76
"2022-08-18 00:00:00",113812.87
"2022-08-19 00:00:00",111496.21
"2022-08-22 00:00:00",110500.53
"2022-08-23 00:00:00",112857.1
"2022-08-24 00:00:00",112897.84
"2022-08-25 00:00:00",113531.72
"2022-08-26 00:00:00",112298.86
"2022-08-29 00:00:00",112323.12
"2022-08-30 00:00:00",110430.64
"2022-08-31 00:00:00",109522.88
"2022-09-01 00:00:00",110405.3
"2022-09-02 00:00:00",110864.24
"2022-09-05 00:00:00",112203.35
"2022-09-06 00:00:00",109763.77
"2022-09-08 00:00:00",109915.64
"2022-09-09 00:00:00",112300.41
"2022-09-12 00:00:00",113406.55
"2022-09-13 00:00:00",110793.96
"2022-09-14 00:00:00",110546.67
"2022-09-15 00:00:00",109953.65
"2022-09-16 00:00:00",109280.37
"2022-09-19 00:00:00",111823.89
"2022-09-20 00:00:00",112516.91
"2022-09-21 00:00:00",111935.86
"2022-09-22 00:00:00",114070.48
"2022-09-23 00:00:00",111716
"2022-09-26 00:00:00",109114.16
"2022-09-27 00:00:00",108376.35
"2022-09-28 00:00:00",108451.2
"2022-09-29 00:00:00",107664.35
"2022-09-30 00:00:00",110036.79
"2022-10-03 00:00:00",116134.46
"2022-10-04 00:00:00",116230.12
"2022-10-05 00:00:00",117197.82
"2022-10-06 00:00:00",117560.83
"2022-10-07 00:00:00",116375.25
"2022-10-10 00:00:00",115940.64
"2022-10-11 00:00:00",114827.12
"2022-10-13 00:00:00",114300.09
"2022-10-14 00:00:00",112072.34
"2022-10-17 00:00:00",113623.98
"2022-10-18 00:00:00",115789.58
"2022-10-19 00:00:00",116274.24
"2022-10-20 00:00:00",117171.11
"2022-10-21 00:00:00",119928.79
"2022-10-24 00:00:00",116012.7
"2022-10-25 00:00:00",114625.59
"2022-10-26 00:00:00",112763.79
"2022-10-27 00:00:00",114640.76
"2022-10-28 00:00:00",114539.05
"2022-10-31 00:00:00",116037.08
"2022-11-01 00:00:00",116928.66
"2022-11-03 00:00:00",116896.36
"2022-11-04 00:00:00",118155.46
"2022-11-07 00:00:00",115342.4
"2022-11-08 00:00:00",116160.35
"2022-11-09 00:00:00",113580.09
"2022-11-10 00:00:00",109775.46
"2022-11-11 00:00:00",112253.49
"2022-11-14 00:00:00",113161.28
"2022-11-16 00:00:00",110243.33
"2022-11-17 00:00:00",109702.78
"2022-11-18 00:00:00",108870.17
"2022-11-21 00:00:00",108670.73
"2022-11-22 00:00:00",109036.54
"2022-11-23 00:00:00",108841.15
"2022-11-24 00:00:00",111831.16
"2022-11-25 00:00:00",108976.7
"2022-11-28 00:00:00",108782.15
"2022-11-29 00:00:00",110909.61
"2022-11-30 00:00:00",112486.01
"2022-12-01 00:00:00",110925.6
"2022-12-02 00:00:00",111923.93
"2022-12-05 00:00:00",109401.41
"2022-12-06 00:00:00",110188.57
"2022-12-07 00:00:00",109068.55
"2022-12-08 00:00:00",107249.04
"2022-12-09 00:00:00",107519.56
"2022-12-12 00:00:00",105343.33
"2022-12-13 00:00:00",103539.67
"2022-12-14 00:00:00",103745.77
"2022-12-15 00:00:00",103737.69
"2022-12-16 00:00:00",102855.7
"2022-12-19 00:00:00",104739.75
"2022-12-20 00:00:00",106864.11
"2022-12-21 00:00:00",107433.14
"2022-12-22 00:00:00",107551.52
"2022-12-23 00:00:00",109697.57
"2022-12-26 00:00:00",108737.75
"2022-12-27 00:00:00",108578.2
"2022-12-28 00:00:00",110236.71
"2022-12-29 00:00:00",109734.6
"2023-01-02 00:00:00",106376.02
"2023-01-03 00:00:00",104165.74
"2023-01-04 00:00:00",105334.46
"2023-01-05 00:00:00",107641.32
"2023-01-06 00:00:00",108963.7
"2023-01-09 00:00:00",109129.57
"2023-01-10 00:00:00",110816.71
"2023-01-11 00:00:00",112517.08
"2023-01-12 00:00:00",111850.22
"2023-01-13 00:00:00",110916.08
"2023-01-16 00:00:00",109212.66
"2023-01-17 00:00:00",111439.12
"2023-01-18 00:00:00",112228.39
"2023-01-19 00:00:00",112921.88
"2023-01-20 00:00:00",112040.64
"2023-01-23 00:00:00",111737.28
"2023-01-24 00:00:00",113028.15
"2023-01-25 00:00:00",114270.07
"2023-01-26 00:00:00",114177.55
"2023-01-27 00:00:00",112316.16
"2023-01-30 00:00:00",112273.01
"2023-01-31 00:00:00",113430.54
"2023-02-01 00:00:00",112073.55
"2023-02-02 00:00:00",110140.64
"2023-02-03 00:00:00",108523.47
"2023-02-06 00:00:00",108721.58
"2023-02-07 00:00:00",107829.73
"2023-02-08 00:00:00",109951.49
"2023-02-09 00:00:00",108008.05
"2023-02-10 00:00:00",108078.27
"2023-02-13 00:00:00",108836.47
"2023-02-14 00:00:00",107848.81
"2023-02-15 00:00:00",109600.14
"2023-02-16 00:00:00",109941.46
"2023-02-17 00:00:00",109176.92
"2023-02-22 00:00:00",107152.05
"2023-02-23 00:00:00",107592.87
"2023-02-24 00:00:00",105798.43
"2023-02-27 00:00:00",105711.05
"2023-02-28 00:00:00",104931.93
"2023-03-01 00:00:00",104384.67
"2023-03-02 00:00:00",103325.61
"2023-03-03 00:00:00",103865.99
"2023-03-06 00:00:00",104700.32
"2023-03-07 00:00:00",104227.93
"2023-03-08 00:00:00",106540.32
"2023-03-09 00:00:00",105071.19
"2023-03-10 00:00:00",103618.2
"2023-03-13 00:00:00",103121.36
"2023-03-14 00:00:00",102932.38
"2023-03-15 00:00:00",102675.45
"2023-03-16 00:00:00",103434.66
"2023-03-17 00:00:00",101981.53
"2023-03-20 00:00:00",100922.89
"2023-03-21 00:00:00",100998.13
"2023-03-22 00:00:00",100220.63
"2023-03-23 00:00:00",97926.34
"2023-03-24 00:00:00",98829.27
"2023-03-27 00:00:00",99670.47
"2023-03-28 00:00:00",101185.09
"2023-03-29 00:00:00",101792.52
"2023-03-30 00:00:00",103713.45
"2023-03-31 00:00:00",101882.2
"2023-04-03 00:00:00",101506.18
"2023-04-04 00:00:00",101869.45
"2023-04-05 00:00:00",100977.85
"2023-04-06 00:00:00",100821.73
"2023-04-10 00:00:00",101846.64
"2023-04-11 00:00:00",106213.76
"2023-04-12 00:00:00",106889.71
"2023-04-13 00:00:00",106457.85
"2023-04-14 00:00:00",106279.37
"2023-04-17 00:00:00",106015.67
"2023-04-18 15:38:00",105727.89
